Year,State,TotalCount,pop1000,rate
1956,RHODE ISLAND,193,840,0.22976190476190475
1956,SOUTH CAROLINA,8646,2229,3.8788694481830417
1956,SOUTH DAKOTA,581,670,0.8671641791044776
1956,TENNESSEE,21735,3415,6.364568081991215
1956,TEXAS,67467,8830,7.640656851642129
1956,UTAH,2531,809,3.1285537700865267
1956,VERMONT,1349,377,3.5782493368700266
1956,VIRGINIA,23701,3722,6.367813003761419
1956,WASHINGTON,13059,2668,4.894677661169415
1956,WEST VIRGINIA,10985,1857,5.915455035002693
1956,WISCONSIN,27007,3742,7.217263495456975
1956,WYOMING,2004,312,6.423076923076923
1957,ALABAMA,9127,3109,2.9356706336442584
1957,ALASKA,986,231,4.268398268398268
1957,ARIZONA,7786,1125,6.920888888888889
1957,ARKANSAS,1320,1733,0.7616849394114252
1957,CALIFORNIA,49864,14264,3.495793606281548
1957,COLORADO,2877,1664,1.7289663461538463
1957,CONNECTICUT,9647,2359,4.089444679949131
1957,DELAWARE,323,426,0.7582159624413145
1957,FLORIDA,5181,4372,1.1850411710887465
1957,GEORGIA,5927,3766,1.5738183749336165
1957,HAWAII,4604,584,7.883561643835616
1957,IDAHO,3249,642,5.0607476635514015
1957,ILLINOIS,9688,9668,1.0020686801820438
1957,INDIANA,8094,4529,1.7871494811216604
1957,IOWA,8927,2716,3.286818851251841
1957,KANSAS,12,2128,0.005639097744360902
1957,KENTUCKY,15998,2928,5.46379781420765
1957,LOUISIANA,1085,3115,0.34831460674157305
1957,MAINE,4549,943,4.823966065747614
1957,MARYLAND,2556,2873,0.8896623738252698
1957,MASSACHUSETTS,11166,4929,2.265368228849665
1957,MICHIGAN,17553,7569,2.3190646056282205
1957,MINNESOTA,7467,3274,2.2806963958460598
1957,MISSISSIPPI,1258,2088,0.6024904214559387
1957,MISSOURI,4147,4189,0.9899737407495822
1957,MONTANA,3502,667,5.250374812593703
1957,NEBRASKA,228,1394,0.16355810616929697
1957,NEVADA,1536,260,5.907692307692308
1957,NEW HAMPSHIRE,420,572,0.7342657342657343
1957,NEW JERSEY,25953,5737,4.523792923130556
1957,NEW MEXICO,6317,847,7.458087367178276
1957,NEW YORK,38325,16374,2.340600952729938
1957,NORTH CAROLINA,1933,4368,0.44253663003663
1957,NORTH DAKOTA,3858,612,6.303921568627451
1957,OHIO,8214,9410,0.8729011689691817
1957,OKLAHOMA,1510,2282,0.6617002629272568
1957,OREGON,15163,1712,8.856892523364486
1957,PENNSYLVANIA,12511,10954,1.1421398575862698
1957,RHODE ISLAND,621,851,0.7297297297297297
1957,SOUTH CAROLINA,5665,2274,2.4912049252418647
1957,SOUTH DAKOTA,543,666,0.8153153153153153
1957,TENNESSEE,15389,3434,4.481362842166569
1957,TEXAS,42381,9070,4.672657111356119
1957,UTAH,14239,826,17.23849878934625
1957,VERMONT,2802,376,7.452127659574468
1957,VIRGINIA,4965,3844,1.2916233090530698
1957,WASHINGTON,16618,2724,6.100587371512481
1957,WEST VIRGINIA,3771,1843,2.0461204557786217
1957,WISCONSIN,38072,3791,10.042732788182537
1957,WYOMING,216,314,0.6878980891719745
1958,ALABAMA,7650,3163,2.4185899462535567
1958,ALASKA,1231,224,5.495535714285714
1958,ARIZONA,9806,1193,8.219614417435038
1958,ARKANSAS,3001,1726,1.738702201622248
1958,CALIFORNIA,34913,14880,2.34630376344086
1958,COLORADO,9394,1667,5.635272945410918
1958,CONNECTICUT,15750,2446,6.439084219133279
1958,DELAWARE,508,433,1.1732101616628174
1958,FLORIDA,12316,4630,2.6600431965442763
1958,GEORGIA,6541,3804,1.7195057833859095
1958,HAWAII,574,605,0.9487603305785124
1958,IDAHO,3698,646,5.724458204334366
1958,ILLINOIS,22962,9886,2.322678535302448
1958,INDIANA,18132,4583,3.9563604625790965
1958,IOWA,12546,2708,4.632939438700148
1958,KANSAS,71,2142,0.03314659197012138
1958,KENTUCKY,18230,2961,6.156703816278284
1958,LOUISIANA,272,3155,0.08621236133122029
1958,MAINE,4295,944,4.549788135593221
1958,MARYLAND,6015,2982,2.017102615694165
1958,MASSACHUSETTS,35569,5010,7.099600798403194
1958,MICHIGAN,40569,7667,5.2913786357114905
1958,MINNESOTA,1254,3313,0.3785089043163296
1958,MISSISSIPPI,1404,2086,0.673058485139022
1958,MISSOURI,3442,4186,0.8222646918299092
1958,MONTANA,7021,666,10.542042042042041
1958,NEBRASKA,1504,1383,1.0874909616775126
1958,NEVADA,198,269,0.7360594795539034
1958,NEW HAMPSHIRE,2112,581,3.6351118760757317
1958,NEW JERSEY,25239,5890,4.285059422750424
1958,NEW MEXICO,8082,886,9.121896162528216
1958,NEW YORK,59920,16601,3.6094211192096863
1958,NORTH CAROLINA,4061,4376,0.928016453382084
1958,NORTH DAKOTA,4286,606,7.072607260726072
1958,OHIO,29906,9599,3.115532868007084
1958,OKLAHOMA,7197,2267,3.1746801940891047
1958,OREGON,8905,1718,5.1833527357392315
1958,PENNSYLVANIA,33968,11058,3.071803219388678
1958,RHODE ISLAND,4255,858,4.959207459207459
1958,SOUTH CAROLINA,10788,2304,4.682291666666667
1958,SOUTH DAKOTA,121,656,0.18445121951219512
1958,TENNESSEE,27150,3471,7.821953327571305
1958,TEXAS,81933,9252,8.855706874189364
1958,UTAH,3860,845,4.568047337278107
1958,VERMONT,2084,380,5.484210526315789
1958,VIRGINIA,21429,3914,5.474961676034747
1958,WASHINGTON,10554,2773,3.805986296429859
1958,WEST VIRGINIA,11683,1845,6.332249322493225
1958,WISCONSIN,62884,3843,16.363257871454593
1958,WYOMING,1362,315,4.3238095238095235
1959,ALABAMA,3467,3204,1.0820848938826466
1959,ALASKA,1829,224,8.165178571428571
1959,ARIZONA,9067,1261,7.190325138778747
1959,ARKANSAS,816,1756,0.4646924829157175
1959,CALIFORNIA,38951,15467,2.5183293463502943
1959,COLORADO,7037,1710,4.1152046783625735
1959,CONNECTICUT,13030,2523,5.1644867221561634
1959,DELAWARE,616,441,1.3968253968253967
1959,FLORIDA,3592,4808,0.7470881863560732
1959,GEORGIA,445,3868,0.11504653567735264
1959,HAWAII,3686,622,5.92604501607717
1959,IDAHO,1624,657,2.471841704718417
1959,ILLINOIS,9611,9986,0.9624474263969557
1959,INDIANA,4595,4613,0.9960979839583785
1959,IOWA,11468,2729,4.202271894466838
1959,KENTUCKY,6647,2999,2.2164054684894965
1959,LOUISIANA,68,3208,0.02119700748129676
1959,MAINE,2588,957,2.704284221525601
1959,MARYLAND,2333,3066,0.7609262883235486
1959,MASSACHUSETTS,6305,5117,1.2321672855188588
1959,MICHIGAN,11469,7767,1.4766319042101197
1959,MINNESOTA,2694,3366,0.8003565062388592
1959,MISSISSIPPI,1421,2138,0.6646398503274088
1959,MISSOURI,3605,4258,0.8466416157820573
1959,MONTANA,4185,669,6.255605381165919
1959,NEBRASKA,410,1397,0.2934860415175376
1959,NEVADA,614,279,2.2007168458781363
1959,NEW HAMPSHIRE,456,596,0.7651006711409396
1959,NEW JERSEY,30207,6015,5.0219451371571076
1959,NEW MEXICO,4448,919,4.840043525571273
1959,NEW YORK,23392,16685,1.4019778243931675
1959,NORTH CAROLINA,3260,4458,0.7312696276357111
1959,NORTH DAKOTA,5559,618,8.995145631067961
1959,OHIO,12029,9671,1.2438217350842726
1959,OKLAHOMA,668,2289,0.29183049366535607
1959,OREGON,7815,1746,4.475945017182131
1959,PENNSYLVANIA,27808,11234,2.4753427096314757
1959,RHODE ISLAND,308,857,0.35939323220536756
1959,SOUTH CAROLINA,1946,2348,0.8287904599659285
1959,SOUTH DAKOTA,861,667,1.2908545727136431
1959,TENNESSEE,9720,3522,2.7597955706984667
1959,TEXAS,33917,9405,3.606273258904838
1959,UTAH,5837,870,6.7091954022988505
1959,VERMONT,2034,387,5.255813953488372
1959,VIRGINIA,13801,3951,3.4930397367754997
1959,WASHINGTON,14457,2821,5.124778447359093
1959,WEST VIRGINIA,7538,1855,4.063611859838275
1959,WISCONSIN,14972,3891,3.8478540221022874
1959,WYOMING,900,320,2.8125
1960,ALABAMA,2075,3274,0.6337813072693952
1960,ALASKA,1456,229,6.358078602620087
1960,ARIZONA,4305,1321,3.25889477668433
1960,ARKANSAS,1596,1789,0.8921185019564002
1960,CALIFORNIA,22222,15870,1.400252047889099
1960,COLORADO,6806,1769,3.8473713962690788
1960,CONNECTICUT,11057,2544,4.346305031446541
1960,DELAWARE,956,449,2.129175946547884
1960,FLORIDA,3723,5004,0.7440047961630696
1960,GEORGIA,217,3956,0.054853387259858444
1960,HAWAII,5322,642,8.289719626168225
1960,IDAHO,2831,671,4.219076005961252
1960,ILLINOIS,22656,10086,2.246281975014872
1960,INDIANA,10427,4674,2.230851519041506
1960,IOWA,1764,2756,0.6400580551523948
1960,KENTUCKY,10734,3041,3.5297599473857284
1960,LOUISIANA,244,3260,0.07484662576687116
1960,MAINE,4027,975,4.13025641025641
1960,MARYLAND,3251,3113,1.044330228075811
1960,MASSACHUSETTS,21703,5160,4.206007751937984
1960,MICHIGAN,35379,7834,4.516083737554251
1960,MINNESOTA,4325,3425,1.2627737226277371
1960,MISSISSIPPI,1665,2182,0.7630614115490376
1960,MISSOURI,751,4326,0.17360147942672213
1960,MONTANA,2132,679,3.1399116347569955
1960,NEBRASKA,210,1417,0.14820042342978124
1960,NEVADA,765,291,2.6288659793814433
1960,NEW HAMPSHIRE,1135,609,1.8637110016420362
1960,NEW JERSEY,10697,6103,1.752744551859741
1960,NEW MEXICO,65,954,0.06813417190775681
1960,NEW YORK,46685,16838,2.772597695688324
1960,NORTH CAROLINA,1239,4573,0.27093811502296083
1960,NORTH DAKOTA,2476,634,3.9053627760252367
1960,OHIO,18605,9734,1.911341688925416
1960,OKLAHOMA,1208,2336,0.5171232876712328
1960,OREGON,11074,1772,6.249435665914222
1960,PENNSYLVANIA,6767,11329,0.5973166210609939
1960,RHODE ISLAND,1948,855,2.278362573099415
1960,SOUTH CAROLINA,1284,2392,0.5367892976588629
1960,SOUTH DAKOTA,120,683,0.17569546120058566
1960,TENNESSEE,19158,3575,5.3588811188811185
1960,TEXAS,49678,9624,5.161886949293433
1960,UTAH,4966,900,5.517777777777778
1960,VERMONT,3475,389,8.933161953727506
1960,VIRGINIA,7396,3986,1.855494229804315
1960,WASHINGTON,13023,2855,4.561471103327496
1960,WEST VIRGINIA,3528,1853,1.9039395574743658
1960,WISCONSIN,43191,3962,10.901312468450278
1960,WYOMING,694,331,2.096676737160121
1961,ALABAMA,2724,3316,0.8214716525934861
1961,ALASKA,1002,238,4.2100840336134455
1961,ARIZONA,7952,1407,5.651741293532338
1961,ARKANSAS,1842,1806,1.0199335548172757
1961,CALIFORNIA,37112,16497,2.2496211432381643
1961,COLORADO,3926,1844,2.129067245119306
1961,CONNECTICUT,6906,2586,2.6705336426914155
1961,DELAWARE,1701,461,3.6898047722342735
1961,FLORIDA,6759,5243,1.2891474346748044
1961,GEORGIA,415,4015,0.10336239103362391
1961,HAWAII,210,659,0.3186646433990895
1961,IDAHO,1966,684,2.874269005847953
1961,ILLINOIS,16356,10130,1.6146100691016783
1961,INDIANA,5898,4730,1.2469344608879493
1961,IOWA,5415,2756,1.9648040638606676
1961,KENTUCKY,11442,3054,3.7465618860510808
1961,LOUISIANA,41,3287,0.012473379981746273
1961,MAINE,3076,995,3.0914572864321608
1961,MARYLAND,4175,3176,1.3145465994962218
1961,MASSACHUSETTS,22131,5219,4.2404675225138915
1961,MICHIGAN,27653,7893,3.503484099835297
1961,MINNESOTA,723,3470,0.20835734870317002
1961,MISSISSIPPI,1527,2206,0.6922030825022666
1961,MISSOURI,4442,4349,1.0213842262589101
1961,MONTANA,2270,696,3.2614942528735633
1961,NEBRASKA,639,1446,0.44190871369294604
1961,NEVADA,648,315,2.057142857142857
1961,NEW HAMPSHIRE,1525,618,2.4676375404530746
1961,NEW JERSEY,18642,6265,2.9755786113328013
1961,NEW MEXICO,20,965,0.02072538860103627
1961,NEW YORK,35806,17061,2.0987046480276654
1961,NORTH CAROLINA,5175,4663,1.1098005575809564
1961,NORTH DAKOTA,2871,641,4.478939157566303
1961,OHIO,20611,9854,2.0916379135376495
1961,OKLAHOMA,622,2380,0.26134453781512607
1961,OREGON,5914,1787,3.3094571908226076
1961,PENNSYLVANIA,25846,11392,2.2687851123595504
1961,RHODE ISLAND,6681,858,7.786713286713287
1961,SOUTH CAROLINA,3298,2409,1.369032793690328
1961,SOUTH DAKOTA,217,693,0.31313131313131315
1961,TENNESSEE,14891,3622,4.11126449475428
1961,TEXAS,17044,9820,1.735641547861507
1961,UTAH,1734,936,1.8525641025641026
1961,VERMONT,1157,390,2.966666666666667
1961,VIRGINIA,12083,4095,2.950671550671551
1961,WASHINGTON,8900,2882,3.0881332408049964
1961,WEST VIRGINIA,8050,1828,4.403719912472647
1961,WISCONSIN,37495,4009,9.352706410576204
1961,WYOMING,519,337,1.540059347181009
1962,ALABAMA,2254,3323,0.6783027384893169
1962,ALASKA,1406,246,5.715447154471545
1962,ARIZONA,6360,1471,4.323589394969408
1962,ARKANSAS,1321,1853,0.7128980032379925
1962,CALIFORNIA,27974,17072,1.638589503280225
1962,COLORADO,9216,1899,4.8530805687203795
1962,CONNECTICUT,17729,2647,6.697771061579147
1962,DELAWARE,616,469,1.3134328358208955
1962,FLORIDA,4116,5458,0.7541223891535361
1962,GEORGIA,416,4086,0.10181106216348507
1962,HAWAII,2769,684,4.048245614035087
1962,IDAHO,1616,692,2.3352601156069364
1962,ILLINOIS,16602,10280,1.6149805447470817
1962,INDIANA,7696,4736,1.625
1962,IOWA,11107,2750,4.038909090909091
1962,KENTUCKY,6169,3079,2.0035725885027604
1962,LOUISIANA,232,3345,0.06935724962630792
1962,MAINE,6867,994,6.908450704225352
1962,MARYLAND,3121,3263,0.9564817652467055
1962,MASSACHUSETTS,26562,5263,5.046931407942238
1962,MICHIGAN,25666,7933,3.2353460229421405
1962,MINNESOTA,1699,3513,0.48363222317107885
1962,MISSISSIPPI,2668,2243,1.1894783771734285
1962,MISSOURI,1400,4357,0.3213220105577232
1962,MONTANA,8490,698,12.163323782234958
1962,NEBRASKA,119,1464,0.08128415300546447
1962,NEVADA,650,352,1.8465909090909092
1962,NEW HAMPSHIRE,960,632,1.518987341772152
1962,NEW JERSEY,32323,6376,5.0694792973651195
1962,NEW YORK,46913,17301,2.711577365470204
1962,NORTH CAROLINA,907,4707,0.1926917357127682
1962,NORTH DAKOTA,3745,637,5.8791208791208796
1962,OHIO,11890,9929,1.1975022660892336
1962,OKLAHOMA,2075,2427,0.8549649773382777
1962,OREGON,13804,1818,7.592959295929593
1962,PENNSYLVANIA,9436,11355,0.8309995596653457
1962,RHODE ISLAND,3224,871,3.701492537313433
1962,SOUTH CAROLINA,925,2423,0.38175815105241434
1962,SOUTH DAKOTA,398,705,0.5645390070921986
1962,TENNESSEE,24282,3673,6.610944731826844
1962,TEXAS,66173,10053,6.5824132099870685
1962,UTAH,4176,958,4.359081419624217
1962,VERMONT,2053,393,5.223918575063613
1962,VIRGINIA,9303,4180,2.225598086124402
1962,WASHINGTON,20555,2942,6.986743711760707
1962,WEST VIRGINIA,10173,1809,5.623548922056385
1962,WISCONSIN,15797,4049,3.901457149913559
1962,WYOMING,441,333,1.3243243243243243
1963,ALABAMA,1167,3358,0.34752829064919594
1963,ALASKA,1968,256,7.6875
1963,ARIZONA,8829,1521,5.8047337278106506
1963,ARKANSAS,1437,1875,0.7664
1963,CALIFORNIA,20102,17668,1.1377631876839485
1963,COLORADO,6052,1936,3.12603305785124
1963,CONNECTICUT,5837,2727,2.1404473780711406
1963,DELAWARE,1189,483,2.461697722567288
1963,FLORIDA,3737,5628,0.664001421464108
1963,GEORGIA,200,4172,0.04793863854266539
1963,HAWAII,3426,682,5.023460410557185
1963,IDAHO,3927,683,5.7496339677891655
1963,ILLINOIS,10215,10402,0.982022687944626
1963,INDIANA,5956,4799,1.2410918941446134
1963,IOWA,7319,2747,2.6643611212231524
1963,KENTUCKY,9057,3096,2.925387596899225
1963,LOUISIANA,141,3377,0.041753035238377256
1963,MAINE,459,993,0.4622356495468278
1963,MARYLAND,2100,3386,0.6202008269344359
1963,MASSACHUSETTS,4504,5344,0.842814371257485
1963,MICHIGAN,41217,8058,5.115040953090097
1963,MINNESOTA,2669,3531,0.7558765222316625
1963,MISSISSIPPI,673,2244,0.2999108734402852
1963,MISSOURI,2793,4392,0.6359289617486339
1963,MONTANA,3202,703,4.554765291607397
1963,NEBRASKA,234,1476,0.15853658536585366
1963,NEVADA,279,397,0.7027707808564232
1963,NEW HAMPSHIRE,44,649,0.06779661016949153
1963,NEW JERSEY,10625,6531,1.6268565303935079
1963,NEW MEXICO,5,989,0.005055611729019211
1963,NEW YORK,18671,17461,1.0692972911058931
1963,NORTH CAROLINA,1448,4742,0.30535638970898354
1963,NORTH DAKOTA,4320,644,6.708074534161491
1963,OHIO,14571,9986,1.4591427999198878
1963,OKLAHOMA,347,2439,0.14227142271422713
1963,OREGON,4786,1853,2.5828386400431733
1963,PENNSYLVANIA,12184,11424,1.0665266106442577
1963,RHODE ISLAND,1198,876,1.3675799086757991
1963,SOUTH CAROLINA,2408,2460,0.9788617886178862
1963,SOUTH DAKOTA,79,708,0.1115819209039548
1963,TENNESSEE,6872,3718,1.848305540613233
1963,TEXAS,16506,10159,1.624766217147357
1963,UTAH,2983,974,3.0626283367556466
1963,VERMONT,1614,397,4.065491183879093
1963,VIRGINIA,7460,4276,1.744621141253508
1963,WASHINGTON,4976,2955,1.6839255499153976
1963,WEST VIRGINIA,12268,1796,6.830734966592428
1963,WISCONSIN,57073,4112,13.879620622568094
1963,WYOMING,329,336,0.9791666666666666
1964,ALABAMA,18105,3395,5.332842415316642
1964,ALASKA,1038,263,3.946768060836502
1964,ARIZONA,6265,1556,4.026349614395887
1964,ARKANSAS,1081,1897,0.569847127042699
1964,CALIFORNIA,32483,18151,1.7895983692358548
1964,COLORADO,3224,1970,1.6365482233502537
1964,CONNECTICUT,5234,2798,1.8706218727662616
1964,DELAWARE,394,497,0.7927565392354124
1964,FLORIDA,7019,5781,1.2141498010724787
1964,GEORGIA,211,4258,0.049553781117895726
1964,HAWAII,860,700,1.2285714285714286
1964,IDAHO,2234,680,3.2852941176470587
1964,ILLINOIS,15778,10580,1.491304347826087
1964,INDIANA,22161,4856,4.563632619439868
1964,IOWA,22495,2746,8.191915513474145
1964,KENTUCKY,14715,3129,4.7027804410354745
1964,LOUISIANA,117,3446,0.033952408589669185
1964,MAINE,3707,993,3.7331319234642497
1964,MARYLAND,3054,3492,0.8745704467353952
1964,MASSACHUSETTS,7350,5448,1.3491189427312775
1964,MICHIGAN,29002,8187,3.5424453401734457
1964,MINNESOTA,345,3558,0.09696458684654301
1964,MISSISSIPPI,5852,2241,2.6113342257920573
1964,MISSOURI,1074,4442,0.24178298063935164
1964,MONTANA,4037,706,5.718130311614731
1964,NEBRASKA,810,1482,0.5465587044534413
1964,NEVADA,985,426,2.312206572769953
1964,NEW HAMPSHIRE,890,663,1.3423831070889893
1964,NEW JERSEY,11563,6660,1.7361861861861863
1964,NEW MEXICO,1113,1006,1.106361829025845
1964,NORTH CAROLINA,1253,4802,0.260932944606414
1964,NORTH DAKOTA,5237,649,8.069337442218798
1964,OHIO,19172,10080,1.9019841269841269
1964,OKLAHOMA,1037,2446,0.42395748160261654
1964,OREGON,8520,1888,4.512711864406779
1964,PENNSYLVANIA,11587,11519,1.0059032902161646
1964,RHODE ISLAND,2466,885,2.7864406779661017
1964,SOUTH CAROLINA,3948,2475,1.5951515151515152
1964,SOUTH DAKOTA,68,701,0.09700427960057062
1964,TENNESSEE,23588,3771,6.255104746751525
1964,TEXAS,39353,10270,3.831840311587147
1964,UTAH,2543,978,2.6002044989775053
1964,VERMONT,2359,399,5.912280701754386
1964,VIRGINIA,11873,4357,2.7250401652513196
1964,WASHINGTON,19879,2961,6.713610266801756
1964,WEST VIRGINIA,9147,1797,5.090150250417362
1964,WISCONSIN,15361,4165,3.688115246098439
1964,WYOMING,286,339,0.8436578171091446
1965,ALABAMA,2346,3443,0.6813825152483299
1965,ALASKA,215,271,0.7933579335793358
1965,ARIZONA,1593,1584,1.0056818181818181
1965,ARKANSAS,1195,1894,0.6309398099260823
1965,CALIFORNIA,13864,18585,0.7459779391982782
1965,COLORADO,6009,1985,3.0272040302267
1965,CONNECTICUT,9222,2857,3.2278613930696536
1965,DELAWARE,519,507,1.0236686390532543
1965,FLORIDA,3708,5954,0.6227746053073564
1965,GEORGIA,655,4332,0.15120036934441367
1965,HAWAII,4054,704,5.7585227272727275
1965,IDAHO,3119,686,4.5466472303206995
1965,ILLINOIS,4565,10693,0.4269148040774338
1965,INDIANA,2366,4922,0.4806989028850061
1965,IOWA,9309,2742,3.394967177242888
1965,KENTUCKY,3802,3140,1.210828025477707
1965,LOUISIANA,134,3496,0.03832951945080092
1965,MAINE,2949,997,2.9578736208625878
1965,MARYLAND,1279,3600,0.3552777777777778
1965,MASSACHUSETTS,19505,5502,3.545074518356961
1965,MICHIGAN,28161,8357,3.369749910254876
1965,MINNESOTA,950,3592,0.26447661469933187
1965,MISSISSIPPI,1150,2246,0.5120213713268033
1965,MISSOURI,2688,4467,0.6017461383478845
1965,MONTANA,3928,706,5.563739376770538
1965,NEBRASKA,470,1471,0.3195105370496261
1965,NEVADA,223,444,0.5022522522522522
1965,NEW HAMPSHIRE,358,676,0.5295857988165681
1965,NEW JERSEY,4140,6767,0.6117925225358357
1965,NEW MEXICO,690,1012,0.6818181818181818
1965,NORTH CAROLINA,419,4863,0.0861608060867777
1965,NORTH DAKOTA,4045,649,6.2326656394453
1965,OHIO,9277,10201,0.9094206450348005
1965,OKLAHOMA,244,2440,0.1
1965,OREGON,3520,1937,1.8172431595250387
1965,PENNSYLVANIA,6644,11620,0.5717728055077452
1965,RHODE ISLAND,3972,893,4.447928331466965
1965,SOUTH CAROLINA,1262,2494,0.5060144346431436
1965,SOUTH DAKOTA,116,692,0.1676300578034682
1965,TENNESSEE,9043,3798,2.3809899947340707
1965,TEXAS,29509,10378,2.8434187704760068
1965,UTAH,4422,994,4.448692152917505
1965,VERMONT,1457,404,3.6064356435643563
1965,VIRGINIA,4117,4411,0.9333484470641578
1965,WASHINGTON,7587,2967,2.5571284125379172
1965,WEST VIRGINIA,14872,1786,8.326987681970884
1965,WISCONSIN,20407,4232,4.822069943289225
1965,WYOMING,751,332,2.2620481927710845
1966,ALABAMA,1813,3464,0.5233833718244804
1966,ALASKA,641,271,2.3653136531365315
1966,ARIZONA,5438,1614,3.369268897149938
1966,ARKANSAS,1377,1899,0.7251184834123223
1966,CALIFORNIA,15197,18858,0.805864884929473
1966,COLORADO,1445,2007,0.7199800697558545
1966,CONNECTICUT,944,2903,0.3251808473992422
1966,DELAWARE,264,516,0.5116279069767442
1966,FLORIDA,3931,6104,0.6440039318479686
1966,GEORGIA,244,4379,0.05572048412879653
1966,HAWAII,144,710,0.2028169014084507
1966,IDAHO,1701,689,2.4687953555878086
1966,ILLINOIS,11521,10836,1.0632152085640458
1966,INDIANA,5817,4999,1.163632726545309
1966,IOWA,5453,2762,1.9742939898624186
1966,KENTUCKY,4852,3147,1.5417858277724816
1966,LOUISIANA,107,3550,0.030140845070422535
1966,MAINE,297,999,0.2972972972972973
1966,MARYLAND,2133,3695,0.5772665764546685
1966,MASSACHUSETTS,831,5535,0.15013550135501355
1966,MICHIGAN,14984,8512,1.7603383458646618
1966,MINNESOTA,1683,3617,0.465302737074924
1966,MISSISSIPPI,1280,2245,0.5701559020044543
1966,MISSOURI,568,4523,0.12558036701304445
1966,MONTANA,1928,707,2.727015558698727
1966,NEBRASKA,169,1456,0.11607142857142858
1966,NEVADA,64,446,0.14349775784753363
1966,NEW HAMPSHIRE,79,681,0.11600587371512482
1966,NEW JERSEY,2015,6851,0.29411764705882354
1966,NEW MEXICO,1272,1007,1.263157894736842
1966,NORTH CAROLINA,778,4896,0.15890522875816993
1966,NORTH DAKOTA,1376,647,2.126738794435858
1966,OHIO,6503,10330,0.6295256534365925
1966,OKLAHOMA,620,2454,0.2526487367563162
1966,OREGON,2499,1969,1.2691721686135093
1966,PENNSYLVANIA,5499,11664,0.4714506172839506
1966,RHODE ISLAND,88,899,0.09788654060066741
1966,SOUTH CAROLINA,663,2520,0.2630952380952381
1966,SOUTH DAKOTA,40,683,0.05856515373352855
1966,TENNESSEE,12718,3822,3.3275771847200417
1966,TEXAS,25178,10492,2.3997331300038125
1966,UTAH,688,1009,0.6818632309217046
1966,VERMONT,327,413,0.7917675544794189
1966,VIRGINIA,2256,4456,0.5062836624775583
1966,WASHINGTON,4931,3057,1.613019299967288
1966,WEST VIRGINIA,5564,1775,3.134647887323944
1966,WISCONSIN,31459,4274,7.36055217594759
1966,WYOMING,225,323,0.6965944272445821
1967,ALABAMA,1345,3458,0.38895315211104686
1967,ALASKA,148,278,0.5323741007194245
1967,ARIZONA,1023,1646,0.6215066828675577
1967,ARKANSAS,1269,1901,0.6675433982114677
1967,CALIFORNIA,5276,19176,0.27513558614935335
1967,COLORADO,1637,2053,0.7973697028738431
1967,CONNECTICUT,106,2935,0.03611584327086882
1967,DELAWARE,56,525,0.10666666666666667
1967,FLORIDA,1815,6242,0.2907721884011535
1967,GEORGIA,42,4408,0.009528130671506351
1967,HAWAII,175,723,0.24204702627939143
1967,IDAHO,417,688,0.6061046511627907
1967,ILLINOIS,1311,10947,0.11975883803781857
1967,INDIANA,694,5053,0.13734415198891747
1967,IOWA,829,2793,0.29681346222699606
1967,KANSAS,97,2197,0.044151115157032315
1967,KENTUCKY,1488,3172,0.4691046658259773
1967,LOUISIANA,159,3581,0.044401005305780505
1967,MAINE,212,1004,0.21115537848605578
1967,MARYLAND,183,3757,0.048709076390737294
1967,MASSACHUSETTS,422,5594,0.07543796925277083
1967,MICHIGAN,1153,8630,0.133603707995365
1967,MINNESOTA,137,3659,0.03744192402295709
1967,MISSISSIPPI,678,2228,0.30430879712746856
1967,MISSOURI,341,4539,0.07512667988543732
1967,MONTANA,343,701,0.4893009985734665
1967,NEBRASKA,532,1457,0.365133836650652
1967,NEVADA,269,449,0.5991091314031181
1967,NEW HAMPSHIRE,24,697,0.03443328550932568
1967,NEW JERSEY,626,6928,0.09035796766743649
1967,NEW MEXICO,612,1000,0.612
1967,NORTH CAROLINA,943,4952,0.1904281098546042
1967,NORTH DAKOTA,902,626,1.4408945686900958
1967,OHIO,1228,10414,0.1179181870558863
1967,OKLAHOMA,811,2489,0.3258336681398152
1967,OREGON,1730,1979,0.8741788782213239
1967,PENNSYLVANIA,792,11681,0.06780241417686841
1967,RHODE ISLAND,61,909,0.0671067106710671
1967,SOUTH CAROLINA,517,2533,0.20410580339518358
1967,SOUTH DAKOTA,58,671,0.08643815201192251
1967,TENNESSEE,2076,3859,0.5379632029023063
1967,TEXAS,13329,10599,1.25757146900651
1967,UTAH,385,1019,0.3778213935230618
1967,VERMONT,42,423,0.09929078014184398
1967,VIRGINIA,2351,4508,0.5215173025732032
1967,WASHINGTON,5694,3174,1.7939508506616257
1967,WEST VIRGINIA,1509,1769,0.853024307518372
1967,WISCONSIN,2143,4303,0.4980246339762956
1967,WYOMING,114,322,0.35403726708074534
1968,ALABAMA,158,3446,0.045850261172373764
1968,ALASKA,4,285,0.014035087719298246
1968,ARIZONA,246,1682,0.14625445897740785
1968,ARKANSAS,3,1902,0.0015772870662460567
1968,CALIFORNIA,1636,19394,0.08435598638754253
1968,COLORADO,496,2120,0.2339622641509434
1968,CONNECTICUT,715,2964,0.2412280701754386
1968,DELAWARE,24,534,0.0449438202247191
1968,FLORIDA,565,6433,0.08782838489040883
1968,GEORGIA,4,4482,8.92458723784025e-4
1968,HAWAII,34,734,0.04632152588555858
1968,IDAHO,17,695,0.02446043165467626
